Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
928	9	Do5	C5	318	318	1	8	400	99	96		138.125
929	9	Si4	B4	314	314	1	8	400	99	96		138.25
930	9	Do5	C5	318	318	1	8	400	99	96		138.375
931	9	Re5	D5	327	327	1	8	400	99	96		138.5
932	9	Do5	C5	318	318	3	16	600	99	96		138.6875
933	9	Si4	B4	314	314	1	16	200	99	96		138.75
934	9	La4	A4	305	305	1	4	800	95	96		139
935	53			0	0	0	0	0	0	0		139
936	9	Si4	B4	314	314	3	16	600	99	96	ri 	139.1875
937	9	La4	A4	305	305	1	16	200	99	96		139.25
938	9	Sol4#4	G4#4	300	300	1	8	400	99	96		139.375
939	9	La4	A4	305	305	1	8	400	99	96		139.5
940	9	Sol4#4	G4#4	300	300	1	8	400	99	96		139.625
941	9	La4	A4	305	305	1	8	400	99	96		139.75
942	9	Sol4#4	G4#4	300	300	1	8	400	95	96		139.875
943	9	La4	A4	305	305	1	16	200	99	96	si	139.9375
944	9	Si4	B4	314	314	1	16	200	99	96		140
945	9	La4	A4	305	305	1	8	400	95	96		140.125
946	9	Si4	B4	314	314	5	8	2000	99	96	yah 	140.75
947	53			0	0	0	0	0	0	0		140.75
948	9	Do5	C5	318	318	3	16	600	99	96		140.9375
949	9	Si4	B4	314	314	1	16	200	99	96		141
950	9	La4	A4	305	305	1	2	1600	95	96		141.5
951	53			0	0	0	0	0	0	0		141.5
952	9	Re5	D5	327	327	1	8	400	99	96	yah 	141.625
953	9	Fa5	F5	340	340	1	8	400	99	96		141.75
954	9	Mi5	E5	336	336	1	8	400	99	96		141.875
955	9	Re5	D5	327	327	1	8	400	95	96		142
956	9	Re5	D5	327	327	3	16	600	99	96	vay  	142.1875
957	9	Do5	C5	318	318	1	16	200	99	96		142.25
958	9	Si4	B4	314	314	1	8	400	99	96		142.375
959	9	Do5	C5	318	318	1	8	400	99	96		142.5
960	9	Si4	B4	314	314	1	8	400	99	96		142.625
961	9	Do5	C5	318	318	1	8	400	99	96		142.75
962	9	Si4	B4	314	314	1	8	400	99	96		142.875
963	9	La4	A4	305	305	1	8	400	99	96		143
964	9	La4	A4	305	305	3	4	2400	95	96		143.75
965	9			-1	-1	1	4	800	100	0		144
966	55			0	0	0	0	0	0	0		144
967	53			0	0	0	0	0	0	0		144
968	9	Re5	D5	327	327	1	2	1600	99	96	Ah 	144.5
969	9	Do5#4	C5#4	322	322	1	8	400	99	96		144.625
970	9	Re5	D5	327	327	1	8	400	99	96		144.75
971	8	Fa5	F5	340	340	0	0	0	99	93		144.75
972	9	Mi5	E5	336	336	1	8	400	99	96		144.875
973	9	Mi5	E5	336	336	1	16	200	99	96		144.9375
974	9	Re5	D5	327	327	1	16	200	99	96		145
975	9	Re5	D5	327	327	1	2	1600	95	96		145.5
976	9			-1	-1	1	8	400	100	0		145.625
977	53			0	0	0	0	0	0	0		145.625
978	9	Re5	D5	327	327	1	8	400	99	96	ves	145.75
979	9	Do5#4	C5#4	322	322	1	8	400	95	96		145.875
980	9	Re5	D5	327	327	1	8	400	95	96	me	146
981	54			0	0	0	0	0	0	0	nisabur@si4	146
982	9	Mi5	E5	336	336	1	4	800	99	96	ler 	146.25
983	9	Fa5	F5	340	340	1	8	400	99	96		146.375
984	9	Mi5	E5	336	336	1	8	400	99	96		146.5
985	9	Re5	D5	327	327	1	16	200	99	96		146.5625
986	9	Do5#4	C5#4	322	322	1	16	200	99	96		146.625
987	9	Si4	B4	314	314	1	8	400	99	96		146.75
988	9	Do5#4	C5#4	322	322	1	8	400	99	96		146.875
989	9	Re5	D5	327	327	1	8	400	95	96		147
990	9	Do5#4	C5#4	322	322	1	4	800	99	96	çek	147.25
991	9	Re5	D5	327	327	1	2	1600	95	96		147.75
992	9			-1	-1	1	4	800	100	0		148
993	55			0	0	0	0	0	0	0		148
994	53			0	0	0	0	0	0	0		148
995	9	Re5	D5	327	327	1	4	800	99	96	me 	148.25
996	9	Mi5	E5	336	336	1	8	400	99	96		148.375
997	9	Re5	D5	327	327	1	8	400	99	96		148.5
998	9	Do5#4	C5#4	322	322	1	4	800	99	96		148.75
999	9	Re5	D5	327	327	1	8	400	99	96		148.875
1000	9	Do5#4	C5#4	322	322	1	8	400	99	96		149
1001	9	Si4b4	B4b4	310	310	1	4	800	99	96		149.25
1002	9	Do5#4	C5#4	322	322	1	8	400	99	96		149.375
1003	9	Si4b4	B4b4	310	310	1	8	400	99	96		149.5
1004	9	La4	A4	305	305	1	4	800	99	96		149.75
1005	9	La4	A4	305	305	1	8	400	99	96		149.875
1006	9	La4	A4	305	305	1	8	400	99	96		150
1007	9	La4	A4	305	305	1	2	1600	95	96		150.5
1008	53			0	0	0	0	0	0	0		150.5
1009	54			0	0	0	0	0	0	0	hicaz-zirgule@la4	150.5
1010	9	La4	A4	305	305	1	8	400	99	96	me 	150.625
1011	9	Do5#4	C5#4	322	322	1	8	400	99	96		150.75
1012	9	Si4b4	B4b4	310	310	1	8	400	99	96		150.875
1013	9	La4	A4	305	305	1	8	400	99	96		151
1014	9	La4	A4	305	305	1	16	200	99	96		151.0625
1015	9	Sol4#4	G4#4	300	300	1	16	200	99	96		151.125
1016	9	Fa4	F4	287	287	1	8	400	99	96		151.25
1017	9	Sol4#4	G4#4	300	300	1	8	400	99	96		151.375
1018	9	La4	A4	305	305	1	8	400	99	96		151.5
1019	9	Sol4#4	G4#4	300	300	1	8	400	99	96		151.625
1020	9	La4	A4	305	305	1	8	400	99	96		151.75
1021	9	Sol4#4	G4#4	300	300	1	8	400	95	96		151.875
1022	9	Fa4#4	F4#4	291	291	1	8	400	95	96	ha	152
1023	9	La4	A4	305	305	3	4	2400	99	96	tâ 	152.75
1024	9	Do5#4	C5#4	322	322	1	4	800	95	96		153
1025	53			0	0	0	0	0	0	0		153
1026	9			-1	-1	1	8	400	100	0		153.125
1027	9	La4	A4	305	305	1	4	800	99	96	tâ 	153.375
1028	9	Si4b4	B4b4	310	310	1	8	400	99	96		153.5
1029	9	La4	A4	305	305	1	8	400	99	96		153.625
1030	9	Mi5	E5	336	336	1	8	400	99	96		153.75
1031	9	Re5	D5	327	327	1	8	400	99	96		153.875
1032	9	Do5#4	C5#4	322	322	1	8	400	95	96		154
1033	9	Do5#4	C5#4	322	322	1	8	400	99	96	ey 	154.125
1034	9	Si4b4	B4b4	310	310	1	4	800	99	96		154.375
1035	9	La4	A4	305	305	1	8	400	99	96		154.5
1036	9	Sol4#4	G4#4	300	300	1	8	400	99	96		154.625
1037	9	La4	A4	305	305	1	8	400	99	96		154.75
1038	8	Do5#4	C5#4	322	322	0	0	0	95	93		154.75
1039	9	Si4b4	B4b4	310	310	1	8	400	99	96		154.875
1040	9	Si4b4	B4b4	310	310	1	16	200	99	96		154.9375
1041	9	La4	A4	305	305	1	16	200	99	96		155
1042	9	La4	A4	305	305	3	4	2400	95	96		155.75
1043	9			-1	-1	1	4	800	100	0		156
1044	55			0	0	0	0	0	0	0		156
1045	53			0	0	0	0	0	0	0		156
1046	9	Mi5	E5	336	336	3	16	600	99	96	ah  	156.1875
1047	9	Re5	D5	327	327	1	16	200	99	96		156.25
1048	9	Do5#4	C5#4	322	322	1	8	400	99	96		156.375
1049	9	Re5	D5	327	327	1	8	400	99	96		156.5
1050	9	Do5#4	C5#4	322	322	1	8	400	99	96		156.625
1051	9	Re5	D5	327	327	1	8	400	99	96		156.75
1052	8	Fa5	F5	340	340	0	0	0	99	93		156.75
1053	9	Mi5	E5	336	336	1	8	400	99	96		156.875
1054	9	Mi5	E5	336	336	1	16	200	99	96		156.9375
1055	9	Re5	D5	327	327	1	16	200	99	96		157
1056	9	Re5	D5	327	327	3	8	1200	99	96		157.375
1057	9	Do5#4	C5#4	322	322	1	8	400	95	96		157.5
1058	9			-1	-1	1	8	400	100	0		157.625
1059	53			0	0	0	0	0	0	0		157.625
1060	54			0	0	0	0	0	0	0	nisabur@si4	157.625
1061	9	Si4	B4	314	314	1	4	800	95	96	Zülf_	157.875
1062	9	Do5#4	C5#4	322	322	1	8	400	95	96	i 	158
1063	9	Re5	D5	327	327	1	4	800	99	96	an	158.25
1064	9	Do5#4	C5#4	322	322	1	8	400	99	96		158.375
1065	9	Re5	D5	327	327	1	8	400	99	96		158.5
1066	9	Mi5	E5	336	336	1	8	400	99	96		158.625
1067	9	Sol5	G5	349	349	1	8	400	99	96		158.75
1068	9	Fa5	F5	340	340	1	8	400	99	96		158.875
1069	9	Mi5	E5	336	336	1	8	400	95	96		159
1070	9	Mi5	E5	336	336	3	16	600	99	96	ber 	159.1875
1071	9	Re5	D5	327	327	1	16	200	99	96		159.25
1072	9	Do5#4	C5#4	322	322	1	8	400	99	96		159.375
1073	9	Re5	D5	327	327	1	8	400	99	96		159.5
1074	9	Do5#4	C5#4	322	322	1	4	800	99	96		159.75
1075	9	Re5	D5	327	327	1	4	800	100	96		160
1076	9	Re5	D5	327	327	1	8	400	95	96		160.125
1077	9			-1	-1	1	8	400	100	0		160.25
1078	53			0	0	0	0	0	0	0		160.25
1079	9	Re5	D5	327	327	1	2	1600	99	96	bû 	160.75
1080	9	Mi5	E5	336	336	1	4	800	100	96		161
1081	9	Mi5	E5	336	336	1	2	1600	95	96		161.5
1082	53			0	0	0	0	0	0	0		161.5
1083	9	Mi5	E5	336	336	1	8	400	99	96	bû 	161.625
1084	9	Fa5	F5	340	340	1	8	400	99	96		161.75
1085	9	Mi5	E5	336	336	1	8	400	99	96		161.875
1086	9	Fa5	F5	340	340	1	8	400	99	96		162
1087	9	Mi5	E5	336	336	1	4	800	99	96		162.25
1088	9	Fa5	F5	340	340	1	8	400	99	96		162.375
1089	9	Mi5	E5	336	336	1	8	400	99	96		162.5
1090	9	Re5	D5	327	327	1	8	400	99	96		162.625
1091	9	Do5#4	C5#4	322	322	1	8	400	99	96		162.75
1092	9	Re5	D5	327	327	1	4	800	100	96		163
1093	9	Re5	D5	327	327	1	8	400	95	96		163.125
1094	9			-1	-1	1	8	400	100	0		163.25
1095	53			0	0	0	0	0	0	0		163.25
1096	9	Do5#4	C5#4	322	322	1	8	400	99	96	bû	163.375
1097	9	Re5	D5	327	327	1	8	400	99	96		163.5
1098	9	Mi5	E5	336	336	1	8	400	99	96		163.625
1099	9	Fa5	F5	340	340	1	8	400	99	96		163.75
1100	9	Mi5	E5	336	336	1	8	400	95	96		163.875
1101	9	Re5	D5	327	327	1	8	400	95	96	la	164
1102	9	Mi5	E5	336	336	3	16	600	99	96	ra 	164.1875
1103	9	Re5	D5	327	327	1	16	200	99	96		164.25
1104	9	Do5#4	C5#4	322	322	1	8	400	99	96		164.375
1105	9	Re5	D5	327	327	1	8	400	99	96		164.5
1106	9	Do5#4	C5#4	322	322	1	8	400	99	96		164.625
1107	9	Re5	D5	327	327	1	8	400	99	96		164.75
1108	8	Fa5	F5	340	340	0	0	0	99	96		164.75
1109	10	Mi5	E5	336	336	1	8	400	99	96		164.875
1110	9	Mi5	E5	336	336	1	16	200	99	96		164.9375
1111	9	Re5	D5	327	327	1	16	200	99	96		165
1112	9	Re5	D5	327	327	3	4	2400	95	96		165.75
1113	9			-1	-1	1	4	800	100	0		166
1114	53			0	0	0	0	0	0	0		166
1115	9	Re5	D5	327	327	1	4	800	99	96	öm	166.25
1116	9	Mi5	E5	336	336	1	8	400	99	96		166.375
1117	9	Re5	D5	327	327	1	8	400	95	96		166.5
1118	9	Do5#4	C5#4	322	322	1	4	800	99	96	rüm 	166.75
1119	9	Re5	D5	327	327	1	8	400	99	96		166.875
1120	9	Do5#4	C5#4	322	322	1	8	400	95	96		167
1121	9	Si4b4	B4b4	310	310	1	4	800	99	96	câ	167.25
1122	9	Do5#4	C5#4	322	322	1	8	400	99	96		167.375
1123	9	Si4b4	B4b4	310	310	1	8	400	95	96		167.5
1124	9	La4	A4	305	305	3	8	1200	67	96	ným 	167.875
1125	53			0	0	0	0	0	0	0		167.875
1126	9	La4	A4	305	305	1	8	400	95	96	a	168
1127	9	La4	A4	305	305	1	8	400	99	96	man  	168.125
1128	9	Do5#4	C5#4	322	322	1	8	400	99	96		168.25
1129	9	Si4b4	B4b4	310	310	1	8	400	99	96		168.375
1130	9	La4	A4	305	305	1	8	400	99	96		168.5
1131	9	La4	A4	305	305	3	16	600	99	96		168.6875
1132	9	Sol4	G4	296	296	1	16	200	99	96		168.75
1133	9	Fa4#4	F4#4	291	291	1	8	400	99	96		168.875
1134	9	Sol4	G4	296	296	1	8	400	95	96		169
1135	9	La4	A4	305	305	1	8	400	99	96	Ah 	169.125
1136	9	Si4b4	B4b4	310	310	1	8	400	99	96		169.25
1137	9	La4	A4	305	305	1	8	400	99	96		169.375
1138	9	Sol4	G4	296	296	1	8	400	95	96		169.5
1139	9			-1	-1	1	8	400	100	0		169.625
1140	53			0	0	0	0	0	0	0		169.625
1141	54			0	0	0	0	0	0	0	segah@fa4#4	169.625
1142	9	La4	A4	305	305	1	4	800	95	96	ye 	169.875
1143	9	Si4	B4	314	314	1	8	400	95	96	le 	170
1144	9	La4	A4	305	305	1	4	800	99	96	lel 	170.25
1145	9	La4	A4	305	305	1	8	400	99	96		170.375
1146	9	Sol4	G4	296	296	1	8	400	95	96		170.5
1147	9	Fa4#4	F4#4	291	291	1	2	1600	95	96	li 	171
1148	55			0	0	0	0	0	0	0		171
1149	53			0	0	0	0	0	0	0		171
1150	9	Sol4	G4	296	296	1	4	800	95	96	te 	171.25
1151	9	Fa4#4	F4#4	291	291	1	8	400	95	96	re 	171.375
1152	9	Mi4	E4	283	283	1	8	400	95	96	li 	171.5
1153	9	Fa4#4	F4#4	291	291	1	8	400	99	96	yel 	171.625
1154	9	Sol4	G4	296	296	1	8	400	99	96		171.75
1155	9	Fa4#4	F4#4	291	291	1	8	400	95	96		171.875
1156	9	Sol4	G4	296	296	1	8	400	95	96	le 	172
1157	9	La4	A4	305	305	1	2	1600	95	96	lel  	172.5
1158	9			-1	-1	1	4	800	100	0		172.75
1159	53			0	0	0	0	0	0	0		172.75
1160	9	La4	A4	305	305	1	8	400	95	96	Le 	172.875
1161	9	La4	A4	305	305	1	8	400	95	96	le 	173
1162	9	Si4b4	B4b4	310	310	3	16	600	99	96	lel 	173.1875
1163	9	La4	A4	305	305	1	16	200	99	96		173.25
1164	9	Si4b4	B4b4	310	310	1	8	400	99	96		173.375
1165	9	Do5#4	C5#4	322	322	1	8	400	99	96		173.5
1166	9	Si4b4	B4b4	310	310	3	16	600	99	96		173.6875
1167	9	La4	A4	305	305	1	16	200	95	96		173.75
1168	9	Sol4	G4	296	296	1	8	400	95	96	le 	173.875
1169	9	Sol4	G4	296	296	1	8	400	95	96	le 	174
1170	54			0	0	0	0	0	0	0	nisabur@si4	174
1171	53			0	0	0	0	0	0	0		174
1172	9	Re5	D5	327	327	1	2	1600	99	96	lel 	174.5
1173	9	Re5	D5	327	327	1	8	400	99	96		174.625
1174	9	Do5#4	C5#4	322	322	1	8	400	95	96		174.75
1175	9	Si4	B4	314	314	1	8	400	95	96	le 	174.875
1176	9	Do5#4	C5#4	322	322	1	8	400	95	96	le 	175
1177	9	Re5	D5	327	327	1	2	1600	95	96	lel 	175.5
1178	9			-1	-1	1	4	800	100	0		175.75
1179	55			0	0	0	0	0	0	0		175.75
1180	53			0	0	0	0	0	0	0		175.75
1181	9	Do5#4	C5#4	322	322	1	8	400	95	96	le 	175.875
1182	9	Re5	D5	327	327	1	8	400	95	96	le 	176
1183	9	Mi5	E5	336	336	1	8	400	99	96	lel 	176.125
1184	9	Fa5	F5	340	340	1	8	400	99	96		176.25
1185	9	Mi5	E5	336	336	1	8	400	99	96		176.375
1186	9	Re5	D5	327	327	1	8	400	95	96		176.5
1187	9	Mi5	E5	336	336	1	8	400	99	96	lel 	176.625
1188	9	Sol5	G5	349	349	1	8	400	99	96		176.75
1189	9	Fa5	F5	340	340	1	8	400	99	96		176.875
1190	9	Mi5	E5	336	336	1	8	400	95	96		177
1191	9	Mi5	E5	336	336	3	16	600	99	96	li  	177.1875
1192	9	Re5	D5	327	327	1	16	200	99	96		177.25
1193	9	Do5#4	C5#4	322	322	1	8	400	99	96		177.375
1194	9	Re5	D5	327	327	1	8	400	95	96		177.5
1195	54			0	0	0	0	0	0	0	ussak@mi5	177.5
1196	9	Sol5	G5	349	349	3	16	600	99	96	Ah 	177.6875
1197	9	Fa5#4	F5#4	344	344	1	16	200	99	96		177.75
1198	9	Mi5	E5	336	336	1	4	800	100	96		178
1199	9	Mi5	E5	336	336	1	8	400	95	96		178.125
1200	9			-1	-1	1	8	400	100	0		178.25
1201	55			0	0	0	0	0	0	0		178.25
1202	53			0	0	0	0	0	0	0		178.25
1203	9	Do5#4	C5#4	322	322	1	8	400	95	96	be	178.375
1204	9	Re5	D5	327	327	1	8	400	95	96	li 	178.5
1205	9	Mi5	E5	336	336	1	8	400	99	96	yâ	178.625
1206	9	Fa5#4	F5#4	344	344	1	8	400	95	96		178.75
1207	9	Sol5	G5	349	349	1	4	800	95	96	rim 	179
1208	9	Fa5#4	F5#4	344	344	1	4	800	99	96	be	179.25
1209	9	Sol5	G5	349	349	1	8	400	95	96		179.375
1210	9	Fa5#4	F5#4	344	344	1	8	400	95	96	li 	179.5
1211	9	Fa5#4	F5#4	344	344	3	16	600	99	96	mî	179.6875
1212	9	Mi5	E5	336	336	1	16	200	95	96		179.75
1213	9	Re5	D5	327	327	1	8	400	95	96	rim_	179.875
1214	9	Mi5	E5	336	336	1	8	400	95	96	a	180
1215	9	Fa5	F5	340	340	1	2	1600	99	96	man  	180.5
1216	53			0	0	0	0	0	0	0		180.5
1217	9	Mi5	E5	336	336	1	8	400	99	96		180.625
1218	9	Re5	D5	327	327	1	8	400	99	96		180.75
1219	9	Do5#4	C5#4	322	322	1	8	400	99	96		180.875
1220	9	Fa5	F5	340	340	1	8	400	99	96		181
1221	9	Mi5	E5	336	336	1	8	400	99	96		181.125
1222	9	Re5	D5	327	327	1	8	400	99	96		181.25
1223	9	Do5#4	C5#4	322	322	1	8	400	99	96		181.375
1224	9	Si4b4	B4b4	310	310	1	8	400	99	96		181.5
1225	9	La4	A4	305	305	1	8	400	95	96		181.625
1226	53			0	0	0	0	0	0	0		181.625
1227	9	La4	A4	305	305	1	4	800	95	96	Zülf_	181.875
1228	9	Si4b4	B4b4	310	310	1	8	400	95	96	i 	182
1229	9	La4	A4	305	305	1	8	400	99	96	an	182.125
1230	9	Si4b4	B4b4	310	310	1	8	400	99	96		182.25
1231	9	La4	A4	305	305	1	8	400	99	96		182.375
1232	9	Si4b4	B4b4	310	310	1	8	400	99	96		182.5
1233	9	La4	A4	305	305	1	8	400	99	96		182.625
1234	9	Mi5	E5	336	336	1	8	400	99	96		182.75
1235	9	Re5	D5	327	327	1	8	400	99	96		182.875
1236	9	Do5#4	C5#4	322	322	1	8	400	95	96		183
1237	9	Do5#4	C5#4	322	322	1	8	400	99	96	ber 	183.125
1238	9	Si4b4	B4b4	310	310	1	4	800	99	96		183.375
1239	9	La4	A4	305	305	1	8	400	99	96		183.5
1240	9	La4	A4	305	305	1	4	800	99	96		183.75
1241	9	Re5	D5	327	327	1	4	800	100	96		184
1242	9	Re5	D5	327	327	1	4	800	95	96		184.25
1243	53			0	0	0	0	0	0	0		184.25
1244	9	Do5#4	C5#4	322	322	1	8	400	99	96	bû 	184.375
1245	9	Re5	D5	327	327	1	8	400	99	96		184.5
1246	9	Mi5	E5	336	336	3	16	600	99	96		184.6875
1247	9	Re5	D5	327	327	1	16	200	99	96		184.75
1248	9	Do5#4	C5#4	322	322	1	4	800	100	96		185
1249	9	Do5#4	C5#4	322	322	1	8	400	95	96		185.125
1250	9			-1	-1	1	8	400	100	0		185.25
1251	53			0	0	0	0	0	0	0		185.25
1252	9	Si4b4	B4b4	310	310	1	8	400	99	96	bû 	185.375
1253	9	Do5#4	C5#4	322	322	1	8	400	99	96		185.5
1254	9	Re5	D5	327	327	3	16	600	99	96		185.6875
1255	9	Do5#4	C5#4	322	322	1	16	200	99	96		185.75
1256	9	Si4b4	B4b4	310	310	1	4	800	99	96		186
1257	9	Do5#4	C5#4	322	322	3	16	600	99	96		186.1875
1258	9	Si4b4	B4b4	310	310	1	16	200	99	96		186.25
1259	9	La4	A4	305	305	1	4	800	95	96		186.5
1260	53			0	0	0	0	0	0	0		186.5
1261	9	La4	A4	305	305	1	8	400	99	96	bû	186.625
1262	9	Do5#4	C5#4	322	322	1	8	400	99	96		186.75
1263	9	Si4b4	B4b4	310	310	1	8	400	99	96		186.875
1264	9	La4	A4	305	305	1	8	400	99	96		187
1265	54			0	0	0	0	0	0	0	hicaz-zirgule@la4	187
1266	9	Si4b4	B4b4	310	310	3	16	600	99	96		187.1875
1267	9	La4	A4	305	305	1	16	200	99	96		187.25
1268	9	Sol4#4	G4#4	300	300	1	8	400	99	96		187.375
1269	9	La4	A4	305	305	1	8	400	99	96		187.5
1270	9	Sol4#4	G4#4	300	300	1	8	400	99	96		187.625
1271	9	La4	A4	305	305	1	8	400	99	96		187.75
1272	9	Sol4#4	G4#4	300	300	1	8	400	95	96		187.875
1273	9	Fa4	F4	287	287	1	8	400	95	96	la	188
1274	9	La4	A4	305	305	3	4	2400	99	96	ra 	188.75
1275	9	Do5#4	C5#4	322	322	1	4	800	95	96		189
1276	9			-1	-1	1	8	400	100	0		189.125
1277	53			0	0	0	0	0	0	0		189.125
1278	9	La4	A4	305	305	1	4	800	99	96	ra 	189.375
1279	9	Si4b4	B4b4	310	310	1	8	400	99	96		189.5
1280	9	La4	A4	305	305	1	8	400	99	96		189.625
1281	9	Mi5	E5	336	336	1	8	400	99	96		189.75
1282	9	Re5	D5	327	327	1	8	400	99	96		189.875
1283	9	Do5#4	C5#4	322	322	1	8	400	95	96		190
1284	9	Do5#4	C5#4	322	322	1	8	400	99	96	vay  	190.125
1285	9	Si4b4	B4b4	310	310	1	4	800	99	96		190.375
1286	9	La4	A4	305	305	1	8	400	99	96		190.5
1287	9	Sol4#4	G4#4	300	300	1	8	400	99	96		190.625
1288	9	La4	A4	305	305	1	8	400	99	96		190.75
1289	8	Do5#4	C5#4	322	322	0	0	0	95	93		190.75
1290	9	Si4b4	B4b4	310	310	1	8	400	99	96		190.875
1291	9	Si4b4	B4b4	310	310	1	16	200	99	96		190.9375
1292	9	La4	A4	305	305	1	16	200	99	96		191
1293	9	La4	A4	305	305	3	4	2400	95	96		191.75
1294	9			-1	-1	1	4	800	100	0		192
1295	55			0	0	0	0	0	0	0		192
1296	53			0	0	0	0	0	0	0		192
